,Unnamed: 0,country,itemId,paymentMethod,postalCode,sellingStatus,topRatedListing,AutoPay,AvailableForPickupDropOff,BestOfferEnabled,BidCount,BuyItNowPrice,FinalPrice,GlobalShipping,HandlingTime,HitCount,ListingStatus,ListingType,Location,MinimumToBid,ProductID,Quantity,QuantityThreshold,ReserveMet,ShipToLocations,Title,UserID,FeedbackScore,PositiveFeedbackPercent,SellerBusinessType,NewUser,nPhotos,nPaymentMethods,nShippingCountries,conditionId,bestOfferEnabled,buyItNowAvailable,expeditedShipping,shippingType,oneDayShippingAvailable,RatingsPresent,AverageRating,NegFeedback30Day,NegFeedback365Day,PosFeedback30Day,PosFeedback365Day,auctionLength,enoughKeyWords
6363,6365,1,281807196653,1,68114,0,False,True,0,False,0,,264.95,True,2.0,1488.0,Active,0,"Omaha, Nebraska",,,56,10.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, ID, TW]",Apple iPhone 5s - 16 32 or 64GB - Black (T-Mobile) Smartphone ,megasavercom,4527,99.6,2,False,1,1,49,4,False,False,True,3.0,False,True,4.955,3,6,202,1598,2160.0,False
6364,6366,1,121815382543,1,11374,1,False,True,0,False,3,,232.5,True,2.0,102.0,Completed,1,"Rego Park, New York",235.0,,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",ATT IPhone 5S 32GB GOLD (used But Excellent Condition),acura_legend_92,285,100.0,1,False,6,1,48,4,False,False,False,2.0,False,False,,0,0,2,19,168.0,False
6365,6367,1,191740102820,1,22191,1,False,False,0,False,19,,152.5,False,2.0,262.0,Completed,1,"Woodbridge, Virginia",155.0,168534287.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (AT&T) Smartphone Cracked Screen Still Works,vapiper1977,215,100.0,1,False,3,1,1,0,False,False,True,2.0,False,False,,0,0,0,6,120.0,True
6366,6368,1,111829502841,1,08884,1,False,False,0,False,8,,226.5,True,2.0,187.0,Completed,1,"Spotswood, New Jersey",229.0,168553370.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Space Gray Verizon Clean ESN and ready to use!,badlywoodenhead,1364,99.6,2,False,10,1,48,4,False,False,True,3.0,False,True,4.6975,1,1,25,323,24.0,False
6367,6369,1,181938966750,1,77079,1,False,False,0,False,1,,139.0,True,2.0,3.0,Completed,1,"Houston, Texas",141.5,168534287.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Space Gray (AT&T) Smartphone,76472.2006,54,100.0,2,False,3,1,48,0,False,False,False,0.0,False,False,,0,0,2,4,0.0,True
6368,6370,1,151887007944,1,33428,0,False,True,0,False,0,300.0,200.0,False,3.0,53.0,Completed,1,"Boca Raton, Florida",200.0,168465001.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (Sprint) Smartphone,we_sell_everything23,18,0.0,1,False,9,1,1,4,False,True,False,0.0,False,False,,0,0,0,0,120.0,True
6369,6371,1,151897742024,1,33428,1,False,True,0,False,1,,250.0,False,3.0,15.0,Completed,1,"Boca Raton, Florida",255.0,168465001.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (Sprint) Smartphone,we_sell_everything23,18,0.0,1,False,9,1,1,4,False,False,False,1.0,False,False,,0,0,0,0,13.0,True
6370,6372,1,262144957733,1,37330,1,False,False,0,False,1,,200.0,True,2.0,96.0,Completed,1,"Estill Springs, Tennessee",202.5,,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s 32 Gb Space Grey,maykj,211,100.0,2,False,3,1,9,4,False,False,False,2.0,False,False,,0,0,1,20,168.0,False
6371,6373,1,262165336750,1,37330,1,False,False,0,False,1,,200.0,True,2.0,54.0,Completed,1,"Estill Springs, Tennessee",202.5,,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s 32 Gb Space Grey,maykj,211,100.0,2,False,3,1,9,4,False,False,False,2.0,False,False,,0,0,1,20,168.0,False
6372,6374,1,201467344436,1,83705,1,False,False,0,False,11,,229.5,False,2.0,165.0,Completed,1,"Boise, Idaho",232.0,168513339.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (T-Mobile) Smartphone,yaro_mari,26,100.0,2,False,8,1,1,4,False,False,True,0.0,False,False,,0,0,1,13,168.0,True
6373,6375,1,131656443809,1,90045,0,False,True,0,True,0,,225.0,False,2.0,71.0,Completed,0,"Los Angeles, California",,168513359.0,1,0.0,,Worldwide,Apple iPhone 5s - 32GB - Silver (T-Mobile) Smartphone,phonetradersco,65,95.7,1,False,1,1,1,4,True,False,True,1.0,False,True,4.9025,0,2,4,56,53.0,False
6374,6376,1,161887793747,1,33837,1,False,False,0,False,16,,118.0,True,3.0,328.0,Completed,1,"Davenport, Florida",120.5,,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",iphone 5s sprint 32GB ,moto17869,696,100.0,1,False,3,1,48,4,False,False,False,3.0,False,False,,0,0,12,102,168.0,False
6375,6377,1,221945586187,1,19145,1,False,True,0,True,0,,300.0,True,3.0,39.0,Completed,0,"Philadelphia, Pennsylvania",,168513339.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Space Gray (T-Mobile) Good Condition Slight Use Marks,madmanbg105,275,100.0,1,False,8,1,49,4,True,False,False,0.0,False,False,,0,0,11,41,54.0,False
6376,6378,1,161887791885,1,85015,1,False,True,0,False,4,252.0,78.0,True,2.0,248.0,Completed,1,"Phoenix, Arizona",79.0,170084987.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Gold (Verizon) Smartphone,pumatactical,143,100.0,1,False,1,1,48,4,False,True,True,2.0,False,False,,0,0,0,5,168.0,False
6377,6379,1,161889703970,1,85268,1,False,True,0,False,8,,240.5,False,2.0,371.0,Completed,1,"Fountain Hills, Arizona",243.0,168553370.0,1,0.0,,US,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,findougal,164,0.0,2,False,2,1,1,4,False,False,True,1.0,False,False,,0,0,0,0,120.0,False
6378,6380,1,181910694778,1,92505,0,False,False,0,True,0,,379.99,True,2.0,189.0,Completed,0,"Riverside, California",,168534287.0,1,0.0,,"[US, CA, GB, AU, ZA, IE, MX, NZ, SG, AE, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, NL, PL, ES, IT, DE, AT, RU, IL, PH, CH, NO, QA, KW, BH, HR, BR, CR]",Apple iPhone 5s - 32GB - Space Gray (AT&T) Smartphone,ihanic,48,100.0,1,False,4,1,52,9,True,False,True,2.0,False,False,,0,0,1,18,720.0,True
6379,6381,1,321925345131,1,93021,1,False,False,0,True,0,,150.0,True,1.0,176.0,Completed,0,"Moorpark, California",,168553410.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Space Gray (VERIZON) 1Cl0ud Locked CLEAN IMEI/ESN,luxysale,40,100.0,1,False,8,1,9,4,True,False,True,0.0,False,True,4.9225,0,0,4,42,54.0,False
6380,6382,1,321928394366,1,93021,1,False,False,0,True,0,,150.0,True,1.0,41.0,Completed,0,"Moorpark, California",,168553410.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Space Gray (VERIZON) 1Cl0ud Locked CLEAN IMEI/ESN,luxysale,40,100.0,1,False,8,1,49,4,True,False,True,0.0,False,True,4.9225,0,0,4,42,13.0,False
6381,6383,1,172006604009,1,85042,1,False,True,0,False,1,,150.0,True,2.0,77.0,Completed,1,"Phoenix, Arizona",152.5,168513339.0,1,0.0,1.0,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Gold (T-Mobile) Smartphone,junella68,246,100.0,2,False,6,1,48,4,False,False,True,0.0,False,False,,0,0,4,41,2.0,False
6382,6384,1,201467335764,1,39531,1,False,False,0,False,44,,261.0,True,2.0,388.0,Completed,1,"Biloxi, Mississippi",266.0,168494364.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Space Gray (Factory Unlocked) Smartphone,roadcat73,946,100.0,1,False,4,1,48,4,False,False,True,2.0,False,False,,0,0,7,30,168.0,True
6383,6385,1,121795109023,1,11554,0,False,False,0,True,0,,400.0,False,2.0,76.0,Completed,0,"East Meadow, New York",,168553370.0,1,0.0,,US,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,jlelonek25,3,100.0,1,False,2,1,1,4,True,False,True,1.0,False,False,,0,0,1,3,720.0,False
6384,6386,1,121821209563,1,11554,1,False,False,0,True,0,,400.0,False,2.0,16.0,Completed,0,"East Meadow, New York",,168553370.0,1,0.0,,US,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,jlelonek25,3,100.0,1,False,2,1,1,4,True,False,True,1.0,False,False,,0,0,1,3,9.0,False
6385,6387,1,121830234614,1,11554,1,False,False,0,True,0,,400.0,False,2.0,11.0,Completed,0,"East Meadow, New York",,168553370.0,1,0.0,,US,Apple iPhone 5s - 32GB - Silver (Verizon) Smartphone,jlelonek25,3,100.0,1,False,2,1,1,4,True,False,True,1.0,False,False,,0,0,1,3,95.0,False
6386,6388,1,221944869779,1,80016,0,False,False,0,False,0,,299.99,True,2.0,40.0,Completed,1,"Aurora, Colorado",299.99,170058066.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone,doanl63,36,100.0,1,False,2,1,48,4,False,False,True,2.0,False,False,,0,0,1,10,72.0,False
6387,6389,1,221948129034,1,80016,1,False,False,0,False,3,,290.0,True,2.0,54.0,Completed,1,"Aurora, Colorado",295.0,170058066.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone,doanl63,36,100.0,1,False,2,1,48,4,False,False,True,2.0,False,False,,0,0,1,10,168.0,False
6388,6390,1,151891700131,1,23860,1,False,True,0,False,0,,319.98,True,1.0,115.0,Completed,0,"Hopewell, Virginia",,170058066.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR, BR, CR]",MINT! Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone ,5starspro,31,100.0,1,False,10,1,51,8,False,False,True,3.0,False,False,,0,0,0,7,2.0,False
6389,6391,1,272052261946,1,36532,1,False,False,0,False,0,,210.0,False,2.0,487.0,Completed,0,"Fairhope, Alabama",,170054882.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (AT&T) Smartphone,ptsmcs100,85,96.7,1,False,2,1,1,4,False,False,True,2.0,False,False,,0,1,2,30,22.0,False
6390,6392,1,331714117538,1,02149,1,False,False,0,True,0,,289.0,False,0.0,37.0,Completed,0,"Everett, Massachusetts",,170084987.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Verizon) Smartphone Used Mint Condition,bmxbiker235,60,100.0,2,False,1,1,1,4,True,False,True,0.0,False,False,,0,0,1,1,7.0,False
6391,6393,1,281863509963,1,77069,1,False,False,0,False,1,,205.0,True,3.0,40.0,Completed,1,"Houston, Texas",207.5,168553370.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, UA, AE, QA, KW, BH, HR, MY]",Apple iPhone 5s - 32GB - Silver (T Mobile) - Mint 1 month old -Unlocked capable,cianeypoo,165,100.0,1,False,4,1,50,4,False,False,True,2.0,False,False,,0,0,3,18,3.0,False
6392,6394,1,252171201354,1,80817,1,False,True,0,False,12,,290.0,False,2.0,165.0,Completed,1,"Fountain, Colorado",295.0,170054882.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold UNLOCKED GSM Smartphone,samaus9090,352,100.0,1,False,9,1,1,4,False,False,True,1.0,False,False,,0,0,3,46,168.0,False
6393,6395,1,111830091435,1,22015,0,False,False,0,True,0,,300.0,True,2.0,13.0,Completed,0,"Burke, Virginia",,168508372.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple Unlocked iPhone 5s - 32GB - Black Smartphone,doa-nguy,128,99.0,1,False,9,1,49,4,True,False,False,3.0,False,True,4.875,0,1,6,108,4.0,False
6394,6396,1,111830218960,1,22015,0,False,False,0,False,0,,49.99,True,2.0,62.0,Completed,1,"Burke, Virginia",49.99,168508372.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple Unlocked iPhone 5s - 32GB - Black Smartphone,doa-nguy,128,99.0,1,False,9,1,48,4,False,False,False,3.0,False,True,4.875,0,1,6,108,16.0,False
6395,6397,1,291621744862,1,98075,1,False,False,0,False,1,,275.0,True,2.0,56.0,Completed,1,"Sammamish, Washington",280.0,,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, HR]",iphone 5s 32gb verizon,marrowdonna,44,100.0,2,False,10,1,44,4,False,False,True,2.0,False,False,,0,0,1,2,8.0,False
6396,6398,1,151883081381,1,92027,1,False,False,0,False,18,,270.0,False,2.0,210.0,Completed,1,"Escondido, California",275.0,168494364.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (Factory Unlocked) Smartphone,phili.blech,0,0.0,1,False,11,1,1,4,False,False,True,1.0,False,False,,0,0,0,0,168.0,True
6397,6399,1,252177304106,1,37660,1,False,True,0,False,22,,179.5,False,2.0,844.0,Completed,1,"Kingsport, Tennessee",182.0,,1,0.0,,US,iPhone 5s 32GB Gold Unlocked,talinaann_z,26,100.0,1,False,3,1,1,4,False,False,True,1.0,False,False,,0,0,2,11,72.0,False
6398,6400,1,331714871425,1,38401,1,False,False,0,False,0,,210.0,False,2.0,5.0,Completed,0,"Columbia, Tennessee",,168534287.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (AT&T)  Private sale drawingtropical,yugoman63,255,100.0,1,False,7,1,1,4,False,False,True,0.0,False,False,,0,0,0,20,0.0,True
6399,6401,1,331714848644,1,38401,0,False,False,0,False,0,250.0,150.0,False,2.0,6.0,Completed,1,"Columbia, Tennessee",150.0,168534287.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (AT&T) Smartphone,yugoman63,255,100.0,1,False,7,1,1,4,False,True,True,0.0,False,False,,0,0,0,20,0.0,True
6400,6402,1,151892421498,1,48309,1,False,False,0,True,0,,125.0,False,1.0,3.0,Completed,0,"Rochester, Michigan",,117366010.0,1,0.0,,US,Apple iPhone 5 32GB Smartphone Verizon White EXCELLENT CONDITION! Clean,vintage.jewels,4217,100.0,1,False,12,1,1,4,True,False,False,0.0,False,True,4.96,0,0,7,144,0.0,False
6401,6403,1,172000024076,1,95126,1,False,False,0,False,10,,255.0,True,2.0,177.0,Completed,1,"San Jose, California",260.0,168576538.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Silver (Unlocked) Smartphone - Perfect Condition!,svento,30,100.0,2,False,7,1,9,4,False,False,False,2.0,False,False,,0,0,1,1,168.0,False
6402,6404,1,181936759032,1,92663,1,False,True,0,True,0,,300.0,False,3.0,38.0,Completed,0,"Newport Beach, California",,,1,0.0,,US,"Apple iPhone 5s - 32GB - Space Gray, Refurbished, 4G LTE Factory Unlocked",lis_pha,9,0.0,1,False,3,1,1,6,True,False,True,2.0,False,False,,0,0,0,0,70.0,True
6403,6405,1,191741856425,1,44321,0,False,True,0,False,0,,299.99,True,1.0,37.0,Completed,0,"Akron, Ohio",,,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S - 32Gb - Space Gray - Verizon Wireless,cr_ventures,367,100.0,2,False,4,1,49,4,False,False,False,3.0,False,True,4.9925,0,0,6,39,72.0,False
6404,6406,1,201471970170,1,44321,1,False,True,0,False,0,,289.99,True,1.0,215.0,Completed,0,"Akron, Ohio",,,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5S - 32Gb - Space Gray - Verizon Wireless,cr_ventures,367,100.0,2,False,4,1,49,4,False,False,False,3.0,False,True,4.9925,0,0,6,39,39.0,False
6405,6407,1,262145685666,1,60525,1,False,False,0,False,7,,221.5,True,2.0,98.0,Completed,1,"La Grange, Illinois",224.0,168465001.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5s - 32GB - Space Gray (Sprint) Smartphone,nmon9002,14,100.0,1,False,8,1,9,4,False,False,True,2.0,False,False,,0,0,0,1,168.0,True
6406,6408,1,262167112936,1,60525,1,False,False,0,False,18,,294.0,True,2.0,113.0,Completed,1,"La Grange, Illinois",299.0,168465001.0,1,0.0,,"[US, CA, GB, AU, IE, MX, NZ, SG, AE]",Apple iPhone 5 - 32GB - Space Gray (Sprint) Smartphone,nmon9002,14,100.0,1,False,8,1,9,4,False,False,True,2.0,False,False,,0,0,0,1,168.0,False
6407,6409,1,172000334327,1,07017,1,False,False,0,True,0,,159.99,False,1.0,61.0,Completed,0,"East Orange, New Jersey",,168494364.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (Unlocked) FOR PARTS NOT WORKING,everyday_exotics,137,100.0,1,False,2,1,1,0,True,False,True,0.0,False,True,4.9525,0,0,6,113,160.0,True
6408,6410,1,172011405922,1,07017,0,False,False,0,True,0,,159.99,False,1.0,89.0,Completed,0,"East Orange, New Jersey",,168494364.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (Unlocked) FOR PARTS NOT WORKING,everyday_exotics,137,100.0,1,False,2,1,1,0,True,False,True,0.0,False,True,4.9525,0,0,6,113,168.0,True
6409,6411,1,161895163108,1,80920,0,False,False,0,False,0,,177.69,False,2.0,1.0,Completed,1,"Colorado Springs, Colorado",177.69,170058066.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone ,sentaia,310,100.0,2,False,12,1,1,4,False,False,True,2.0,False,True,4.9425,0,0,15,51,0.0,False
6410,6412,1,161895169779,1,80920,1,False,False,0,False,13,,255.0,False,2.0,240.0,Completed,1,"Colorado Springs, Colorado",260.0,170058066.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone,sentaia,310,100.0,2,False,12,1,1,4,False,False,True,2.0,False,True,4.9425,0,0,15,51,168.0,False
6411,6413,1,121821710961,1,41048,0,False,True,0,False,0,,350.0,False,3.0,4.0,Completed,0,"Hebron, Kentucky",,170058066.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone,shootingstarr10,2355,100.0,1,False,1,1,1,4,False,False,False,0.0,False,True,4.8125,0,0,1,32,0.0,False
6412,6414,1,121821716493,1,41048,0,False,True,0,False,0,,350.0,False,3.0,47.0,Completed,0,"Hebron, Kentucky",,170058066.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Factory Unlocked) Smartphone,shootingstarr10,2355,100.0,1,False,1,1,1,4,False,False,False,0.0,False,True,4.8125,0,0,1,32,120.0,False
6413,6415,1,201468825898,1,11557,1,False,False,0,False,4,,220.0,False,2.0,100.0,Completed,1,"Hewlett, New York",222.5,168494364.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (Provider Unlocked) Smartphone,berko1021,109,100.0,2,False,3,1,1,4,False,False,True,2.0,False,False,,0,0,0,3,120.0,True
6414,6416,1,201474171974,1,11557,1,False,False,0,False,4,,195.0,False,2.0,162.0,Completed,1,"Hewlett, New York",197.5,168494364.0,1,0.0,,US,Apple iPhone 5s - 32GB - Space Gray (Provider Unlocked) Smartphone,berko1021,109,100.0,2,False,3,1,1,4,False,False,True,2.0,False,False,,0,0,0,3,120.0,True
6415,6417,1,181937607338,1,43302,1,False,True,0,False,0,,150.0,False,1.0,53.0,Completed,0,"Marion, Ohio",,168553510.0,1,0.0,,US,Apple iPhone 5S 32GB Silver (AT&T) GSM Smartphone Cracked Fully Working Parts,itekgurus,160,99.3,0,False,10,1,1,0,False,False,True,0.0,False,True,4.895,0,1,18,142,50.0,False
6416,6418,1,331708796010,1,50036,1,False,False,0,False,6,,117.5,False,1.0,446.0,Completed,1,"Boone, Iowa",120.0,170058066.0,1,0.0,,US,Apple iPhone 5S - 32GB - Gold (Factory Unlocked) Smartphone Works Fine,rskmsk89,1012,100.0,1,False,5,1,1,4,False,False,True,2.0,False,True,4.9325,0,0,11,114,168.0,False
6417,6419,1,141832866016,1,29715,1,False,False,0,False,1,,259.99,False,1.0,30.0,Completed,1,"Fort Mill, South Carolina",264.99,170084987.0,1,0.0,,US,Apple iPhone 5s - 32GB - Gold (Verizon) Smartphone NO RESERVE!!,interbatt18,42,100.0,2,False,1,1,1,4,False,False,True,0.0,False,False,,0,0,0,7,63.0,False
6418,6420,1,301799716986,1,40291,1,False,False,0,False,8,,255.21,False,2.0,76.0,Completed,1,"Louisville, Kentucky",260.21,,1,0.0,,US,Apple Iphone 5S - 32Gb -Space Gray Factory Unlocked Model Me326LL/A Bundle,dhsteeler,187,100.0,2,False,12,1,1,4,False,False,False,1.0,False,False,,0,0,0,1,168.0,True
6419,6421,1,262151230566,1,08361,1,False,True,0,False,0,,50.0,False,0.0,162.0,Completed,0,"Vineland, New Jersey",,170054882.0,1,0.0,,Worldwide,Apple iPhone 5S 32GB (AT&T) Gold - WATER DAMAGE Smartphone - FREE SHIPPING,cavalloenterprise,46,100.0,1,False,8,1,1,0,False,False,False,0.0,False,True,4.8975,0,0,27,27,70.0,False
6420,6422,1,262157628520,1,08361,1,False,True,0,False,0,,60.0,False,0.0,14.0,Completed,0,"Vineland, New Jersey",,168534287.0,1,0.0,,Worldwide,Apple iPhone 5S 32GB (AT&T) Gray - NON FUNCTIONAL Smartphone - FREE SHIPPING,cavalloenterprise,46,100.0,1,False,8,1,1,0,False,False,False,0.0,False,True,4.8975,0,0,27,27,1.0,True
6421,6423,1,391322127785,1,11418,0,False,False,0,False,0,,256.0,True,2.0,128.0,Completed,0,"Richmond Hill, New York",,168556233.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, PH, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Silver (Factory Unlocked) Smartphone,nycsellersinc,2063,99.8,0,False,10,1,49,4,False,False,True,2.0,False,True,4.9175,1,2,60,1280,143.0,False
6422,6424,1,252181097913,1,11418,1,False,False,0,False,40,,192.82,True,2.0,805.0,Completed,1,"Richmond Hill, New York",195.32,168556233.0,1,0.0,,"[US, CA, GB, DK, RO, SK, BG, CZ, FI, HU, LV, LT, MT, EE, AU, GR, PT, CY, SI, JP, CN, SE, KR, ID, TW, TH, BE, FR, HK, IE, NL, PL, ES, IT, DE, AT, RU, IL, MX, NZ, SG, CH, NO, AE, QA, KW, BH, HR]",Apple iPhone 5s - 32GB - Silver (Factory Unlocked) Smartphone,nycsellersinc,2063,99.8,0,False,10,1,48,4,False,False,True,2.0,False,True,4.9175,1,2,60,1280,24.0,False
